,id,title,popularity,release_date
7652,522016,The 355,23.832,2022-01-05
7653,398920,He Even Has Your Eyes,8.206,2017-01-18
7654,70821,Cyberbully,9.762,2011-11-10
7655,12220,The Story of Us,11.877,1999-10-14
7656,10544,Ned Kelly,14.27,2003-03-22
7657,10022,The Pacifier,33.171,2005-03-04
7658,8324,Fast Food Nation,9.403,2006-11-17
7659,6466,Freddy vs. Jason,28.992,2003-08-15
7660,419511,Mister Happiness,5.767,2017-01-01
7661,152760,The Monuments Men,13.653,2014-01-24
7662,8850,The Shadow,16.98,1994-07-01
7663,641501,How I Became a Superhero,16.785,2020-11-19
7664,576004,Porno,24.594,2019-06-28
7665,8130,Desperately Seeking Susan,13.556,1985-03-29
7666,1010928,Wingwomen,24.521,2023-11-01
7667,605804,The Wretched,13.711,2020-03-09
7668,421658,Final Score,19.937,2018-09-07
7669,37770,Fantozzi to the Rescue,7.689,1990-12-21
7670,10663,The Waterboy,20.781,1998-11-06
7671,3563,I Now Pronounce You Chuck & Larry,22.504,2007-07-12
7672,335988,Transformers: The Last Knight,58.107,2017-06-16
7673,36670,Never Say Never Again,17.03,1983-10-07
7674,24913,April Fool's Day,8.157,1986-03-27
7675,664469,Amsterdam,24.875,2022-09-27
7676,451184,Wasp Network,10.579,2020-01-29
7677,4283,Primeval,14.509,2007-01-12
7678,2791,The Chronicles of Riddick: Dark Fury,2.741,2004-06-15
7679,701175,The Paramedic,14.775,2020-09-16
7680,345922,Fist Fight,15.474,2017-02-16
7681,140222,Love and Honor,8.339,2013-03-22
7682,5820,The Sentinel,17.161,2006-04-19
7683,598133,The F**k-It List,9.685,2020-07-01
7684,216282,Into the Storm,17.844,2014-08-06
7685,9910,Two for the Money,11.763,2005-10-07
7686,6623,The Peacemaker,18.945,1997-09-26
7687,819876,Crimes of the Future,13.43,2022-05-25
7688,524247,The Intruder,20.183,2019-05-03
7689,426238,Beach Rats,14.871,2017-08-25
7690,254194,Starry Eyes,9.316,2014-07-29
7691,41505,6 Souls,12.306,2010-03-27
7692,23488,Dorian Gray,17.442,2009-09-09
7693,20850,Ilsa: She Wolf of the SS,8.665,1975-10-01
7694,434203,Newness,14.014,2017-11-03
7695,11099,The Final Cut,9.363,2004-10-15
7696,457955,The Night Eats the World,17.28,2018-03-07
7697,119283,Parker,25.989,2013-01-23
7698,56339,Whatsoeverly,6.012,2011-01-21
7699,48572,Red State,11.192,2011-08-19
7700,48340,Sanctum,21.788,2011-02-03
7701,16342,The Children,8.296,2008-12-05
7702,10478,Tin Cup,20.983,1996-08-16
7703,763788,Dangerous,19.464,2021-11-05
7704,406761,Hotel Artemis,15.807,2018-06-07
7705,9279,Jingle All the Way,25.072,1996-11-21
7706,2212,Nightwatch,12.173,1997-01-31
7707,244610,The Den,9.777,2013-12-12
7708,183836,The Brats,11.084,2013-04-17
7709,65599,The Woman,10.175,2011-10-14
7710,486070,Blessed Madness,5.082,2018-01-11
7711,292040,Spooks: The Greater Good,11.724,2015-04-11
7712,32293,The Cheetah Girls,10.907,2003-08-15
7713,804150,Cocaine Bear,38.329,2023-02-22
7714,773975,End of the Road,11.303,2022-09-09
7715,652004,The Wolf of Snow Hollow,10.631,2020-10-23
7716,188161,A Million Ways to Die in the West,27.672,2014-05-22
7717,116811,Berberian Sound Studio,7.474,2012-08-30
7718,103620,Maniac,14.722,2012-12-26
7719,1956,Gerry,10.101,2002-09-20
7720,934756,Love in the Villa,10.373,2022-09-01
7721,671043,Spoiled Brats,15.29,2021-09-15
7722,308453,The Bronze,10.52,2016-01-22
7723,146229,Kristy,11.965,2014-08-07
7724,328595,Parallels,7.335,2015-03-01
7725,46503,All Good Things,14.467,2010-12-03
7726,11419,Vegas Vacation,13.648,1997-02-13
7727,183,The Wizard,10.815,1989-12-15
7728,609681,The Marvels,64.23,2023-11-08
7729,461928,Anna and the Apocalypse,11.186,2018-11-30
7730,157353,Transcendence,26.554,2014-04-16
7731,77883,The Possession,17.415,2012-08-30
7732,10208,Muppets from Space,13.787,1999-07-14
7733,41215,Black Death,11.24,2010-06-07
7734,31203,Little Nicholas,8.364,2009-09-30
7735,23048,Hot Tub Time Machine,16.067,2010-03-26
7736,519106,The Trouble with You,9.015,2018-10-06
7737,820912,Persuasion,18.609,2022-07-01
7738,344041,Standoff,11.979,2016-02-26
7739,9893,Sleepover,16.847,2004-07-09
7740,831946,Interceptor,19.387,2022-05-26
7741,383709,Wonderstruck,11.57,2017-10-13
7742,11675,Halloween H20: 20 Years Later,19.097,1998-08-05
7743,10411,The Distinguished Gentleman,10.43,1992-12-04
7744,10424,Jennifer Eight,17.128,1992-11-06
7745,4515,Lions for Lambs,12.593,2007-10-22
7746,864873,Hypnotic,10.388,2021-10-27
7747,109491,Beautiful Creatures,18.013,2013-02-13
7748,15189,Hotel for Dogs,14.795,2009-01-16
7749,12088,Fortress,14.954,1992-12-18
7750,11847,The Accidental Spy,6.909,2001-01-18
7751,10724,Firefox,17.878,1982-06-18
7752,735697,Incredible But True,7.838,2022-06-15
7753,643586,Willy's Wonderland,16.773,2021-02-12
7754,496743,Aniara,14.053,2019-05-17
7755,133805,Carrie,28.943,2013-10-16
7756,59457,Womb,11.531,2010-07-15
7757,10186,The Rocker,14.592,2008-08-20
7758,7342,Carrie,17.943,2002-11-04
7759,289727,The Rewrite,12.023,2014-06-15
7760,9989,Antitrust,14.408,2001-01-11
7761,588001,Despite Everything,11.27,2019-03-16
7762,548473,Color Out of Space,19.689,2019-09-07
7763,347984,6 Days,13.826,2017-07-09
7764,253235,And So It Goes,10.574,2014-07-17
7765,205588,Our Kind of Traitor,11.571,2016-05-05
7766,921636,The Out-Laws,18.464,2023-07-07
7767,300681,Replicas,17.406,2018-10-25
7768,20,My Life Without Me,14.294,2003-03-07
7769,311324,The Great Wall,31.251,2016-12-16
7770,308531,Teenage Mutant Ninja Turtles: Out of the Shadows,30.763,2016-06-01
7771,76285,Percy Jackson: Sea of Monsters,20.866,2013-08-07
7772,2370,Topaz,13.136,1969-12-17
7773,1079485,Winnie-the-Pooh: Blood and Honey 2,107.776,2024-03-26
7774,840882,The Weekend Away,13.918,2022-03-03
7775,565028,Candyman,19.146,2021-08-25
7776,11452,National Lampoon's Van Wilder,22.939,2002-03-29
7777,508018,The Warning,8.118,2018-03-10
7778,437670,Suck Me Shakespeer 3,10.991,2017-10-26
7779,290764,Tracers,24.533,2015-01-15
7780,12590,Below,14.129,2002-08-11
7781,10555,Shark Tale,44.207,2004-09-20
7782,672582,The Deep House,20.345,2021-06-30
7783,269795,2:22,16.568,2017-06-29
7784,64689,Killing Them Softly,11.768,2012-07-30
7785,10533,The Scarlet Letter,14.239,1995-10-13
7786,593395,Diabolik,10.297,2021-12-16
7787,257091,Get Hard,17.403,2015-03-26
7788,11777,I.Q.,14.345,1994-12-24
7789,9416,Money Talks,13.334,1997-08-22
7790,6917,The Gate,11.308,1987-04-21
7791,1969,Bandidas,14.393,2006-01-18
7792,382598,Full Speed,17.932,2016-11-11
7793,258509,Alvin and the Chipmunks: The Road Chip,28.499,2015-12-17
7794,74944,War of the Buttons,7.25,2011-09-14
7795,58013,The Gang of Santa Clauses,6.082,2010-12-17
7796,2575,The Tailor of Panama,14.218,2001-03-30
7797,531503,Point Blank,10.014,2019-07-12
7798,13997,Black Sheep,12.08,1996-02-01
7799,13654,101 Dalmatians II: Patch's London Adventure,22.587,2003-03-02
7800,8884,Franklyn,9.217,2008-10-16
7801,6935,Yamakasi,11.606,2001-04-04
7802,335866,Circle,17.316,2015-05-28
7803,309242,Mississippi Grind,12.581,2015-07-04
7804,11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,19.813,1984-08-10
7805,5559,Bee Movie,36.707,2007-10-28
7806,527261,The Silence,25.438,2019-05-16
7807,293767,Billy Lynn's Long Halftime Walk,15.522,2016-11-10
7808,249660,God's Not Dead,17.124,2014-03-21
7809,209249,The Love Punch,10.295,2014-01-13
7810,1642,The Net,21.25,1995-07-28
7811,64635,Total Recall,42.274,2012-08-02
7812,618,The Birth of a Nation,11.965,1915-02-08
7813,77805,Lovelace,32.808,2013-08-08
7814,10353,The Visitors II: The Corridors of Time,13.852,1998-02-11
7815,9997,Gabriel,12.051,2007-11-15
7816,5966,Along Came Polly,23.42,2004-01-16
7817,278924,Mechanic: Resurrection,44.989,2016-08-25
7818,66118,Case départ,9.898,2011-07-06
7819,37958,Immortals,29.311,2011-11-10
7820,11428,Sleepwalkers,16.722,1992-04-10
7821,4858,The Invasion,21.805,2007-08-17
7822,479,Shaft,27.196,2000-06-15
7823,363126,Berlin Syndrome,13.53,2017-04-20
7824,9644,National Lampoon's Loaded Weapon 1,10.994,1993-02-04
7825,1125311,Imaginary,88.457,2024-03-06
7826,32985,Solomon Kane,18.302,2009-09-16
7827,11915,The Gendarme and the Gendarmettes,11.341,1982-10-03
7828,1901,In Good Company,12.155,2004-12-29
7829,800497,Werewolves Within,17.041,2021-06-25
7830,611605,1BR,12.089,2019-07-18
7831,595148,Irresistible,12.574,2020-07-01
7832,431075,Polaroid,19.939,2019-01-10
7833,138697,Don Jon,35.439,2013-09-12
7834,13092,How to Lose Friends & Alienate People,12.151,2008-10-02
7835,11857,Orange County,14.663,2002-01-11
7836,10433,Mad Dog and Glory,9.521,1993-03-05
7837,9745,Jack Frost,17.752,1998-11-15
7838,1062215,Afraid,78.031,2024-08-28
7839,520663,The Woman in the Window,14.254,2021-05-13
7840,502292,The Last Summer,16.77,2019-05-03
7841,242095,The Signal,22.691,2014-03-15
7842,12834,Leaves of Grass,11.539,2009-09-13
7843,9493,Twins,17.621,1988-12-09
7844,8866,The Truth About Cats & Dogs,13.877,1996-04-26
7845,25239,Day of the Woman,38.639,1978-11-02
7846,10351,Wishmaster,18.256,1997-09-19
7847,5549,RoboCop 2,28.077,1990-06-22
7848,217,Indiana Jones and the Kingdom of the Crystal Skull,45.576,2008-05-21
7849,366514,Up for Love,9.782,2016-05-04
7850,286521,5 Flights Up,9.4,2014-05-10
7851,26691,Neuilly Yo Mama!,6.113,2009-08-12
7852,11678,Vertical Limit,18.716,2000-12-08
7853,10922,The Human Stain,11.659,2003-10-29
7854,10740,Birth,13.872,2004-10-29
7855,1252,Lonely Hearts,16.851,2006-04-30
7856,66129,The Tuche Family,18.964,2011-06-30
7857,23827,Paranormal Activity,35.346,2007-09-14
7858,12589,Jimmy Neutron: Boy Genius,16.541,2001-12-14
7859,1022964,Candy Cane Lane,13.134,2023-11-29
7860,284536,The Gambler,27.311,2014-12-25
7861,121824,Stand Up Guys,15.097,2012-12-14
7862,49953,A Turtle's Tale: Sammy's Adventures,17.722,2010-08-04
7863,2539,Spanglish,23.08,2004-12-17
7864,943930,Tin & Tina,14.672,2023-03-24
7865,300153,Life,9.504,2015-09-09
7866,10480,Nurse Betty,15.659,2000-08-30
7867,9948,The Fox and the Hound 2,21.136,2006-11-09
7868,579,Jaws 2,24.663,1978-06-16
7869,82,Miami Vice,20.749,2006-07-27
7870,8831,Timecop,19.524,1994-09-15
7871,955991,The Offering,15.114,2022-09-23
7872,222899,About Last Night,12.947,2014-02-14
7873,615677,We Can Be Heroes,36.334,2020-12-25
7874,341689,How to Talk to Girls at Parties,14.419,2017-10-06
7875,162903,The Fifth Estate,16.921,2013-10-11
7876,918,Blind Date,15.22,1987-03-27
7877,706510,Desperados,11.927,2020-07-01
7878,517909,The Laundromat,17.0,2019-09-27
7879,294793,All the Old Knives,13.94,2022-04-08
7880,228968,Kidnapping Mr. Heineken,11.195,2015-03-12
7881,76494,What to Expect When You're Expecting,21.547,2012-05-17
7882,13159,Georgia Rule,12.923,2007-05-10
7883,6472,Guarding Tess,11.517,1994-03-11
7884,340487,Certain Women,11.041,2016-09-25
7885,86597,The Tall Man,10.919,2012-03-19
7886,55465,A Very Harold & Kumar Christmas,15.392,2011-11-04
7887,10066,House of Wax,35.364,2005-05-05
7888,9569,Hard to Kill,15.814,1990-02-09
7889,9466,Celebrity,15.708,1998-09-07
7890,73937,The Big Year,12.15,2011-10-13
7891,60405,Sharpay's Fabulous Adventure,14.418,2011-04-19
7892,44363,Frozen,27.319,2010-02-05
7893,698128,Dual,13.523,2022-03-18
7894,483202,Eli,20.05,2019-10-18
7895,43939,I'm Still Here,16.048,2010-09-10
7896,18239,The Twilight Saga: New Moon,58.651,2009-11-18
7897,9453,Caligula,29.884,1979-08-14
7898,818,Austin Powers in Goldmember,23.557,2002-07-26
7899,353069,Mother's Day,17.16,2016-04-28
7900,442249,The First Purge,32.317,2018-07-04
7901,427989,Poor but Rich,6.725,2016-12-15
7902,343611,Jack Reacher: Never Go Back,49.23,2016-10-19
7903,11082,The Seventh Sign,16.671,1988-04-01
7904,9449,The Borrowers,19.433,1997-12-05
7905,252512,While We're Young,12.533,2015-04-03
7906,80038,Friends with Kids,11.489,2012-03-09
7907,43209,Ong Bak 3,19.458,2010-05-05
7908,8973,Lord of Illusions,11.301,1995-08-25
7909,758879,A Castle for Christmas,10.864,2021-11-26
7910,497814,Breaking In,13.002,2018-05-05
7911,215211,Grace of Monaco,10.867,2014-04-22
7912,41439,Saw 3D,28.343,2010-10-22
7913,785985,The Takedown,16.289,2022-05-06
7914,764835,The Desperate Hour,16.345,2021-09-12
7915,664574,Silent Night,20.967,2021-12-03
7916,10547,The Arrival,17.643,1996-05-31
7917,378018,The Void,17.109,2016-09-22
7918,247218,A Boss in the Living Room,5.974,2014-01-01
7919,36669,Die Another Day,29.909,2002-11-17
7920,18502,The Stuff,18.564,1985-06-14
7921,9564,Asterix & Obelix Take on Caesar,14.784,1999-02-03
7922,7511,The Last Kiss,11.159,2006-09-10
7923,823999,Diabolik - Ginko Attacks,10.639,2022-11-17
7924,302688,My Big Fat Greek Wedding 2,14.678,2016-03-23
7925,143049,Adult World,9.819,2014-02-14
7926,10349,The Dark Half,15.013,1993-04-23
7927,2067,Mission to Mars,15.014,2000-03-10
7928,542224,Gretel & Hansel,17.291,2020-01-30
7929,413857,Tragedy Girls,11.631,2017-10-20
7930,50725,Take Me Home Tonight,17.816,2011-03-04
7931,10571,Boys and Girls,13.412,2000-06-16
7932,9096,Medicine Man,10.723,1992-02-07
7933,8452,The 6th Day,20.974,2000-11-17
7934,526896,Morbius,38.828,2022-03-30
7935,49730,Red Riding Hood,21.55,2011-03-10
7936,11866,Flight of the Phoenix,14.664,2004-12-17
7937,514593,You Should Have Left,23.347,2020-06-18
7938,14451,Dead Snow,14.428,2009-01-09
7939,13683,Tarzan & Jane,22.807,2002-06-24
7940,243442,A Fantastic Back and Forth,7.098,2013-12-12
7941,9566,The Fan,11.62,1996-08-15
7942,4234,Scream 3,32.773,2000-02-04
7943,346681,Wilson,12.779,2017-03-24
7944,11133,Poltergeist II: The Other Side,12.508,1986-05-23
7945,7090,Ken Park,17.016,2003-01-30
7946,549514,Fatale,17.366,2020-12-18
7947,58595,Snow White and the Huntsman,37.288,2012-05-30
7948,11595,Another 48 Hrs.,14.37,1990-06-08
7949,800345,Carter,28.921,2022-08-05
7950,352492,XOXO,10.354,2016-08-26
7951,32823,Get Him to the Greek,13.909,2010-06-03
7952,17336,Fighting,18.272,2009-04-24
7953,9894,The Cable Guy,17.961,1996-06-10
7954,9091,Sudden Death,14.506,1995-10-27
7955,890771,The Black Demon,23.633,2023-04-26
7956,333348,Love the Coopers,17.652,2015-11-12
7957,39345,Casper Meets Wendy,19.243,1998-09-10
7958,12517,Calvaire,9.479,2005-03-09
7959,11638,Guess Who,16.568,2005-03-25
7960,11015,The Relic,21.093,1997-01-10
7961,10678,Bringing Down the House,11.356,2003-03-07
7962,630586,Wrong Turn,53.943,2021-01-26
7963,301502,Blonde,20.634,2022-09-16
7964,274854,The Last Witch Hunter,40.052,2015-10-21
7965,146198,Triple 9,20.386,2016-02-19
7966,21427,The Valet,11.423,2006-03-29
7967,11306,Extreme Measures,12.597,1996-09-27
7968,10538,Passenger 57,18.454,1992-11-06
7969,8914,Deep Blue Sea,19.049,1999-07-28
7970,523936,Meander,10.487,2021-07-01
7971,320288,Dark Phoenix,39.456,2019-06-05
7972,183662,Crush,16.76,2013-03-13
7973,175116,Out of the Blue,4.863,2013-03-14
7974,59861,Larry Crowne,13.575,2011-06-30
7975,28468,The Key,73.364,1983-10-19
7976,11479,"Little Indian, Big City",14.789,1994-12-14
7977,7501,Knockaround Guys,17.079,2001-11-30
7978,848187,Role Play,28.786,2023-12-14
7979,10313,The Men Who Stare at Goats,13.222,2009-10-17
7980,209112,Batman v Superman: Dawn of Justice,71.459,2016-03-23
7981,22821,The Boondock Saints II: All Saints Day,17.117,2009-11-24
7982,12658,Someone Like You...,14.058,2001-03-30
7983,1043565,Mindcage,16.756,2022-12-16
7984,253626,Good Kill,9.446,2015-04-09
7985,15516,The Last House on the Left,12.38,1972-08-30
7986,10402,Deuce Bigalow: Male Gigolo,62.438,1999-12-10
7987,8698,The League of Extraordinary Gentlemen,21.081,2003-07-11
7988,700391,65,37.661,2023-03-02
7989,584962,Between Two Ferns: The Movie,11.92,2019-09-20
7990,396806,Anon,16.487,2018-05-03
7991,13078,The Babysitters,22.655,2008-05-09
7992,44894,I Love You in Every Language in the World,4.885,2005-12-16
7993,9266,Blue Crush,14.326,2002-08-08
7994,187596,Walk of Shame,11.455,2014-05-02
7995,97051,Would You Rather,16.59,2013-02-08
7996,19994,Jennifer's Body,37.78,2009-09-18
7997,14979,Thick as Thieves,17.161,2009-01-09
7998,9645,Ghost Ship,24.971,2002-10-25
7999,9348,Species,24.997,1995-07-07
8000,74945,War of the Buttons,6.053,2011-09-21
8001,9815,Goal II: Living the Dream,12.724,2007-02-09
8002,24402,Emmanuelle,54.112,1974-06-25
8003,4256,Scary Movie 3,42.543,2003-10-24
8004,308024,The Overnight,9.901,2015-06-19
8005,1722,Captain Corelli's Mandolin,18.161,2001-04-18
8006,1001311,Under Paris,79.257,2024-06-04
8007,301348,Elvis & Nixon,13.422,2016-03-22
8008,211067,The Sacrament,10.32,2013-09-02
8009,37821,Killers,20.33,2010-06-04
8010,460458,Resident Evil: Welcome to Raccoon City,41.379,2021-11-24
8011,13460,Doomsday,15.937,2008-03-14
8012,13279,Lakeview Terrace,31.786,2008-09-19
8013,11199,Wild Hogs,23.522,2007-03-02
8014,550201,The Pool,10.579,2018-09-27
8015,88042,Parental Guidance,11.369,2012-12-25
8016,45535,Fatal,6.312,2010-06-16
8017,17037,I'll Be Home for Christmas,11.044,1998-11-13
8018,3597,I Know What You Did Last Summer,21.644,1997-10-17
8019,414190,iBoy,9.894,2017-01-27
8020,266647,Pan,21.375,2015-09-24
8021,12994,The Nines,9.116,2007-01-21
8022,12245,The Oxford Murders,11.463,2008-01-18
8023,11317,My Girl 2,15.691,1994-02-11
8024,9406,An American Werewolf in Paris,20.166,1997-05-29
8025,8069,Barbarella,21.227,1968-10-10
8026,2313,Prime,14.328,2005-09-21
8027,12556,Ghosts of Girlfriends Past,16.144,2009-05-01
8028,8975,The Marine,19.035,2006-10-13
8029,559581,Stowaway,15.324,2021-06-24
8030,39227,When in Rome,7.885,2002-11-26
8031,13477,When in Rome,14.04,2010-01-29
8032,460321,Close,19.031,2019-02-22
8033,174323,G.B.F.,0.366,2014-01-17
8034,58224,Mr. Popper's Penguins,21.665,2011-06-17
8035,2029,Tanguy,6.853,2001-11-21
8036,597890,Voyagers,28.675,2021-04-08
8037,509730,The Queen's Corgi,14.547,2019-02-13
8038,491473,Gloria Bell,12.809,2019-03-07
8039,81446,The Baytown Outlaws,11.468,2012-08-27
8040,19840,"I Love You, Beth Cooper",19.067,2009-07-10
8041,12540,Bring It On Again,0.644,2004-01-13
8042,785752,Intrusion,11.994,2021-09-22
8043,215830,Open Grave,11.063,2013-08-13
8044,1077280,Die Hart,28.2,2023-02-22
8045,670428,PG: Psycho Goreman,10.629,2020-10-29
8046,531306,Rim of the World,15.844,2019-05-24
8047,356842,The Ones Below,11.05,2016-03-11
8048,321258,The Boy,17.412,2016-01-22
8049,257088,Point Break,26.119,2015-12-03
8050,10023,Dragnet,13.015,1987-06-23
8051,9296,S1m0ne,12.85,2002-08-23
8052,9021,The Santa Clause 2,20.6,2002-09-29
8053,533642,Child's Play,17.357,2019-06-19
8054,257440,Term Life,13.547,2016-04-29
8055,59429,Paranormal Activity: Tokyo Night,14.491,2010-11-20
8056,11374,EDtv,16.074,1999-03-26
8057,220286,Grand Piano,11.059,2013-10-11
8058,97614,Deadfall,12.396,2012-11-08
8059,38780,Rampage,15.966,2009-09-27
8060,14372,Leviathan,11.592,1989-03-17
8061,13825,The Lazarus Project,13.634,2008-10-24
8062,11429,Beyond Re-Animator,8.806,2003-04-04
8063,7515,London,11.549,2005-09-03
8064,602734,Spiral: From the Book of Saw,26.531,2021-05-12
8065,266294,Sisters,27.282,2015-12-18
8066,611914,The Courier,16.634,2019-11-22
8067,487083,Paradise Hills,11.435,2019-08-29
8068,335777,The Nut Job 2: Nutty by Nature,23.329,2017-08-11
8069,168055,Love Is in the Air,7.747,2013-04-02
8070,24831,Piranha,14.94,1978-08-03
8071,19724,Imagine That,15.915,2009-06-19
8072,267193,Grimsby,20.235,2016-02-24
8073,125490,Antiviral,10.452,2012-09-19
8074,24795,Angels in the Outfield,14.092,1994-07-15
8075,10900,Surveillance,10.15,2008-02-08
8076,382517,Open Season: Scared Silly,16.158,2015-12-18
8077,351964,The Escort,17.374,2015-11-05
8078,245906,She's Funny That Way,12.448,2015-04-22
8079,112200,Thanks for Sharing,8.804,2013-09-19
8080,27579,The American,15.284,2010-08-31
8081,8780,Baby Mama,14.101,2008-04-25
8082,228066,Victor Frankenstein,16.222,2015-11-10
